"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"04/26/2015","AQS","530332004","3","4.6","ug/m3 LC","26","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"04/27/2015","AQS","530332004","3","4.4","ug/m3 LC","24","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"05/01/2015","AQS","530332004","3","4.7","ug/m3 LC","26","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"05/02/2015","AQS","530332004","3","4.5","ug/m3 LC","25","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"05/03/2015","AQS","530332004","3","6.3","ug/m3 LC","35","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"05/04/2015","AQS","530332004","3","5.9","ug/m3 LC","33","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"05/05/2015","AQS","530332004","3","1.6","ug/m3 LC","9","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"05/06/2015","AQS","530332004","3","4.1","ug/m3 LC","23","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"05/07/2015","AQS","530332004","3","4.1","ug/m3 LC","23","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"05/08/2015","AQS","530332004","3","6.9","ug/m3 LC","38","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"05/09/2015","AQS","530332004","3","12","ug/m3 LC","56","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"05/10/2015","AQS","530332004","3","8.8","ug/m3 LC","49","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"05/11/2015","AQS","530332004","3","3.8","ug/m3 LC","21","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"05/12/2015","AQS","530332004","3","2.9","ug/m3 LC","16","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"05/13/2015","AQS","530332004","3","2","ug/m3 LC","11","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"05/14/2015","AQS","530332004","3","5.7","ug/m3 LC","32","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"05/15/2015","AQS","530332004","3","5.1","ug/m3 LC","28","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"05/16/2015","AQS","530332004","3","3.5","ug/m3 LC","19","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"05/17/2015","AQS","530332004","3","5","ug/m3 LC","28","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"05/18/2015","AQS","530332004","3","7.1","ug/m3 LC","39","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"05/19/2015","AQS","530332004","3","6.4","ug/m3 LC","36","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"05/20/2015","AQS","530332004","3","9.2","ug/m3 LC","51","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"05/21/2015","AQS","530332004","3","9.4","ug/m3 LC","52","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"05/22/2015","AQS","530332004","3","4.9","ug/m3 LC","27","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"05/23/2015","AQS","530332004","3","2.3","ug/m3 LC","13","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"05/24/2015","AQS","530332004","3","2.8","ug/m3 LC","16","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"05/25/2015","AQS","530332004","3","2.3","ug/m3 LC","13","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"05/26/2015","AQS","530332004","3","4.2","ug/m3 LC","23","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"05/27/2015","AQS","530332004","3","7.2","ug/m3 LC","40","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"05/28/2015","AQS","530332004","3","8.3","ug/m3 LC","46","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"05/29/2015","AQS","530332004","3","6.7","ug/m3 LC","37","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"05/30/2015","AQS","530332004","3","6.5","ug/m3 LC","36","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"05/31/2015","AQS","530332004","3","8.6","ug/m3 LC","48","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"06/01/2015","AQS","530332004","3","5.4","ug/m3 LC","30","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"06/02/2015","AQS","530332004","3","1.6","ug/m3 LC","9","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"06/03/2015","AQS","530332004","3","2.6","ug/m3 LC","14","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"06/04/2015","AQS","530332004","3","3.4","ug/m3 LC","19","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"06/05/2015","AQS","530332004","3","4.6","ug/m3 LC","26","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"06/06/2015","AQS","530332004","3","7.3","ug/m3 LC","41","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"06/07/2015","AQS","530332004","3","8.5","ug/m3 LC","47","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"06/08/2015","AQS","530332004","3","6.8","ug/m3 LC","38","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"06/09/2015","AQS","530332004","3","6.1","ug/m3 LC","34","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"06/10/2015","AQS","530332004","3","8.7","ug/m3 LC","48","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"06/11/2015","AQS","530332004","3","6.9","ug/m3 LC","38","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"06/12/2015","AQS","530332004","3","4.5","ug/m3 LC","25","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"06/13/2015","AQS","530332004","3","7.2","ug/m3 LC","40","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"06/14/2015","AQS","530332004","3","8.4","ug/m3 LC","47","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"06/15/2015","AQS","530332004","3","8.2","ug/m3 LC","46","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"06/16/2015","AQS","530332004","3","5.3","ug/m3 LC","29","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"06/17/2015","AQS","530332004","3","4.9","ug/m3 LC","27","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"06/18/2015","AQS","530332004","3","4.1","ug/m3 LC","23","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"06/19/2015","AQS","530332004","3","2.4","ug/m3 LC","13","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"06/20/2015","AQS","530332004","3","4.1","ug/m3 LC","23","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"06/21/2015","AQS","530332004","3","3.8","ug/m3 LC","21","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"06/22/2015","AQS","530332004","3","5.4","ug/m3 LC","30","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"06/23/2015","AQS","530332004","3","4.6","ug/m3 LC","26","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"06/24/2015","AQS","530332004","3","3.8","ug/m3 LC","21","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"07/08/2015","AQS","530332004","3","18.9","ug/m3 LC","69","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"07/09/2015","AQS","530332004","3","14.5","ug/m3 LC","61","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"07/10/2015","AQS","530332004","3","6.8","ug/m3 LC","38","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"07/11/2015","AQS","530332004","3","6","ug/m3 LC","33","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"07/12/2015","AQS","530332004","3","4","ug/m3 LC","22","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"07/13/2015","AQS","530332004","3","2.9","ug/m3 LC","16","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"07/14/2015","AQS","530332004","3","3.2","ug/m3 LC","18","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"07/15/2015","AQS","530332004","3","4.2","ug/m3 LC","23","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"07/16/2015","AQS","530332004","3","4","ug/m3 LC","22","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
"07/17/2015","AQS","530332004","3","4.9","ug/m3 LC","27","KENT - JAMES & CENTRAL","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.386111","-122.230278"
